Date,Close points,Open points,Maximum points,Minimum Points,Volume,Variation
21.01.2005,"23818,37","23618,3","24005,81","23608,58","97,40M","0,88%"
20.01.2005,"23609,97","24271,22","24271,22","23533,84","182,06M","-2,72%"
19.01.2005,"24271,23","24091,28","24465,31","24091,28","113,11M","0,76%"
18.01.2005,"24089,19","24515,22","24515,22","24019,19","179,42M","-1,74%"
17.01.2005,"24515,22","24924,13","25022,14","24515,22","75,06M","-1,64%"
14.01.2005,"24924,13","24802,27","24965,91","24481,45","117,14M","0,48%"
13.01.2005,"24805,74","24523,41","24918,74","24523,41","91,08M","1,21%"
12.01.2005,"24509,6","24369,87","24560,43","23983,04","107,12M","0,57%"
11.01.2005,"24369,87","24294,76","24456,58","24127,05","111,40M","0,32%"
10.01.2005,"24291,89","24747,22","24825,45","24085,91","126,23M","-1,84%"
07.01.2005,"24747,22","24375,64","24874,35","24375,64","104,96M","1,56%"
06.01.2005,"24366,93","24695,19","24807,97","24250,38","151,17M","-1,32%"
05.01.2005,"24691,8","24859,33","25000,61","24522,68","127,42M","-0,63%"
04.01.2005,"24848,04","25722,01","25873,02","24790,57","146,14M","-3,40%"
03.01.2005,"25722,01","26193,48","26492,24","25671,02","115,64M","-1,81%"
30.12.2004,"26196,25","26170,84","26269,62","26108,38","138,64M","0,13%"
29.12.2004,"26161,31","26116,74","26244,56","26090,96","123,40M","0,17%"
28.12.2004,"26116,61","25936,93","26145,44","25918,67","867,49M","0,69%"
27.12.2004,"25936,93","25861,93","26084,37","25861,93","760,81M","0,23%"
23.12.2004,"25878,19","25719,08","25971,42","25617,96","101,26M","0,60%"
22.12.2004,"25723,19","25892,45","26075,07","25712,5","994,96M","-0,64%"
21.12.2004,"25889,72","25536,53","25898,43","25465,32","818,76M","1,38%"
20.12.2004,"25536,63","25661,14","25771,87","25455,55","124,93M","-0,48%"
17.12.2004,"25659,14","25834,82","25834,82","25474,43","168,82M","-0,67%"
16.12.2004,"25831,13","25560,82","25876,75","25543,23","353,88M","1,00%"
15.12.2004,"25575,83","25568,04","25919,31","25362,54","562,47M","0,05%"
14.12.2004,"25563,13","25226,2","25567,64","25226,2","266,00M","1,34%"
13.12.2004,"25225,16","24933,32","25259,52","24867,26","121,15M","1,17%"
10.12.2004,"24933,32","24529,56","24954,27","24493,72","116,49M","1,66%"
09.12.2004,"24526,04","24969,67","25052,73","24451,57","168,67M","-1,77%"
08.12.2004,"24968,39","24988,26","25040,51","24614,82","308,29M","-0,08%"
07.12.2004,"24988,62","25632,49","25667,21","24945,3","319,91M","-2,51%"
06.12.2004,"25632,5","25473,66","25708,53","25430,29","170,88M","0,65%"
03.12.2004,"25467,97","25217,71","25603,97","25217,71","162,91M","1,06%"
02.12.2004,"25200,4","25234,7","25359,6","25057,09","118,98M","-0,14%"
01.12.2004,"25234,7","25129,09","25381,09","25117,61","141,35M","0,42%"
30.11.2004,"25128,33","24855,12","25160,26","24736,22","149,82M","1,10%"
29.11.2004,"24854,76","24999,86","25083,86","24653,31","150,26M","-0,57%"
26.11.2004,"24997,82","24866,63","25071,99","24755,66","875,13M","0,53%"
25.11.2004,"24866,63","24371,52","24871,93","24371,52","111,20M","2,04%"
24.11.2004,"24368,33","24338,7","24640,73","24338,7","167,45M","0,11%"
23.11.2004,"24340,46","24445,55","24684,03","24290,41","188,95M","-0,43%"
22.11.2004,"24444,9","24034,01","24508,19","23839,23","183,53M","1,71%"
19.11.2004,"24034,19","24146,67","24361,23","23848,28","271,44M","-0,45%"
18.11.2004,"24143,05","24166,55","24324,7","23844,86","283,77M","-0,11%"
17.11.2004,"24169,83","23772,06","24289,18","23772,06","255,05M","1,67%"
16.11.2004,"23772,06","24035,42","24035,42","23697,77","157,35M","-1,10%"
12.11.2004,"24035,42","23523,63","24035,42","23523,63","288,47M","2,19%"
11.11.2004,"23520,7","23457,05","23520,7","23191,55","168,62M","0,28%"
10.11.2004,"23454,55","23223,3","23478,84","23223,3","148,84M","1,03%"
09.11.2004,"23215,87","23212,66","23304,82","23021,59","280,95M","0,02%"
08.11.2004,"23211,89","23541,63","23541,63","23071,51","141,14M","-1,40%"
05.11.2004,"23541,63","23864,07","24000,21","23498,64","205,59M","-1,42%"
04.11.2004,"23879,62","23660,11","23963,07","23628,95","178,03M","0,93%"
03.11.2004,"23660,11","23274,93","23770,22","23274,93","226,71M","1,66%"
01.11.2004,"23272,98","23049,7","23309,32","22940,68","857,03M","0,96%"
29.10.2004,"23052,18","22944,72","23088,85","22877,43","151,63M","0,54%"
28.10.2004,"22928,5","23170,78","23170,78","22825,97","126,48M","-1,05%"
27.10.2004,"23170,78","22861,08","23228,39","22782,64","199,19M","1,41%"
26.10.2004,"22848,91","22602,68","22848,91","22557,09","174,98M","1,09%"
25.10.2004,"22602,6","22735,47","22735,47","22389,55","190,30M","-0,58%"
22.10.2004,"22735,47","23061,43","23326,2","22691,69","248,42M","-1,40%"
21.10.2004,"23058,95","22872,99","23115,8","22779,27","173,27M","0,81%"
20.10.2004,"22873,49","22892,99","22928,59","22565,48","212,83M","-0,09%"
19.10.2004,"22892,99","23411,26","23620,93","22886,55","237,32M","-2,21%"
18.10.2004,"23411,07","23367,84","23448,27","23020,92","174,22M","0,18%"
15.10.2004,"23367,84","22961,03","23422,22","22961,03","148,92M","1,78%"
14.10.2004,"22959,48","23286,87","23286,87","22865,44","163,42M","-1,42%"
13.10.2004,"23289,29","23952,96","24065,95","23067,88","373,50M","-2,77%"
11.10.2004,"23953,95","23928,47","24090,95","23921,43","211,72M","0,11%"
08.10.2004,"23926,85","24120,26","24345,66","23913,88","287,43M","-0,74%"
07.10.2004,"24104,18","24013,62","24141,06","23813,82","188,44M","0,32%"
06.10.2004,"24027,14","24205,42","24205,42","23898,84","219,93M","-0,74%"
05.10.2004,"24205,25","24150,39","24362,04","23945,6","231,59M","0,23%"
04.10.2004,"24150,39","23784,44","24173,32","23784,44","239,09M","1,57%"
01.10.2004,"23777,02","23245,88","23777,02","23245,88","207,45M","2,29%"
30.09.2004,"23245,24","23209,8","23422,63","23182,95","231,34M","0,16%"
29.09.2004,"23208,35","23230,33","23286,65","23069,24","207,21M","-0,10%"
28.09.2004,"23230,64","22834,06","23275,32","22593,24","259,00M","1,74%"
27.09.2004,"22834,06","22980,93","22980,93","22732,82","194,85M","-0,60%"
24.09.2004,"22972,07","22943,55","23110,24","22891,96","174,89M","0,12%"
23.09.2004,"22943,55","22748,97","23006,21","22748,97","268,95M","0,86%"
22.09.2004,"22748,97","23105,56","23206,88","22696,72","187,61M","-1,54%"
21.09.2004,"23105,76","23077,65","23267,54","22915,87","232,21M","0,12%"
20.09.2004,"23078,24","23078,77","23484,89","23078,24","260,56M","0,02%"
17.09.2004,"23073,59","22875,95","23190,24","22875,95","257,55M","0,86%"
16.09.2004,"22875,77","22345,8","22896,74","22345,8","309,40M","2,38%"
15.09.2004,"22343,52","22310,39","22576,81","22213,35","161,21M","0,15%"
14.09.2004,"22309,43","21810,12","22348,12","21740,64","278,64M","2,29%"
13.09.2004,"21809,22","21970,07","22225,6","21738,88","207,83M","-0,72%"
10.09.2004,"21968,08","22276,25","22299,03","21846,14","301,17M","-1,43%"
09.09.2004,"22286,49","22535,52","22622,03","22070,54","219,08M","-1,10%"
08.09.2004,"22534,32","22508,06","22977,11","22508,06","261,77M","0,15%"
06.09.2004,"22501,53","22415,63",22537,"22415,63","344,36M","0,39%"
03.09.2004,"22415,05","22688,04","22768,88","22378,33","160,11M","-1,20%"
02.09.2004,"22688,07","22515,74","22767,74","22267,25","208,56M","0,78%"
01.09.2004,"22512,87","22802,51","22970,82","22362,77","221,56M","-1,27%"
31.08.2004,"22803,19","22885,74","23071,45","22685,17","267,85M","-0,29%"
30.08.2004,"22869,15","22600,11","22869,15","22315,73","179,01M","1,21%"
27.08.2004,"22596,84","22582,76","22801,31","22503,88","172,12M","0,07%"
26.08.2004,"22582,04","23046,6","23046,6","22478,99","224,01M","-2,07%"
25.08.2004,"23058,41","22870,16","23166,01","22744,93","348,36M","0,82%"
24.08.2004,"22870,14","22863,28","23111,08","22743,29","275,96M","0,08%"
23.08.2004,"22852,13","23204,67","23240,52","22772,55","204,40M","-1,48%"
20.08.2004,"23195,63","22934,61","23380,94","22919,39","330,76M","1,14%"
19.08.2004,"22934,83","22778,74","23284,79","22772,24","273,32M","0,69%"
18.08.2004,"22778,77","22059,41","22778,77","21897,55","464,33M","3,26%"
17.08.2004,"22060,5","21766,52","22159,49","21766,52","208,71M","1,36%"
16.08.2004,"21763,76","21403,52","21828,69","21360,61","198,25M","1,69%"
13.08.2004,"21401,26","21570,14","21705,65","21307,39","176,45M","-0,78%"
12.08.2004,"21570,24","21573,94","21722,69","21483,61","216,23M","0,00%"
11.08.2004,"21569,71","21735,63","21735,63","21410,61","228,80M","-0,77%"
10.08.2004,"21736,72","21261,46","21736,72","21261,46","212,28M","2,24%"
09.08.2004,"21260,91","21652,71","21744,63","21242,69","194,72M","-1,81%"
06.08.2004,"21652,71","21340,71","21701,64","21193,78","198,20M","1,51%"
05.08.2004,"21330,25","22174,32","22244,17","21177,53","317,62M","-3,82%"
04.08.2004,"22177,92","22370,3","22522,78","22159,32","296,92M","-0,87%"
03.08.2004,"22372,9","22453,46","22600,15","22340,18","251,70M","-0,33%"
02.08.2004,"22448,01","22341,86","22493,12","21928,85","170,38M","0,50%"
30.07.2004,"22336,87","22224,13","22533,91","22110,86","204,81M","0,49%"
29.07.2004,"22227,78","22168,61","22365,75","22019,44","220,54M","0,27%"
28.07.2004,"22168,28",21740,"22213,37","21613,23","285,65M","1,98%"
27.07.2004,21737,"21325,22","21813,49","21235,68","282,56M","1,97%"
26.07.2004,"21317,7","21634,94","21930,3","21056,09","227,13M","-1,27%"
23.07.2004,"21591,09","21728,69","22100,13","21558,58","318,00M","-0,64%"
22.07.2004,"21730,32","21821,29","21937,52","21489,83","247,83M","-0,37%"
21.07.2004,"21810,32","22362,42","22516,22","21775,64","287,50M","-2,46%"
20.07.2004,"22361,24","22115,47","22425,57","22045,6","220,71M","1,17%"
19.07.2004,"22102,43","22444,52","22517,83","22045,4","195,16M","-1,54%"
16.07.2004,"22447,13","22064,17",22676,"22064,17","340,82M","1,73%"
15.07.2004,"22064,66","21679,23","22197,82","21679,23","273,79M","1,81%"
14.07.2004,"21672,67","21675,54","22090,01","21372,64","342,60M","-0,02%"
13.07.2004,"21676,63","21533,29","21759,33","21455,5","224,31M","0,67%"
12.07.2004,"21532,23","20885,02","21560,53","20885,02","260,49M","3,09%"
08.07.2004,"20887,39",21167,21167,"20821,24","196,17M","-1,34%"
07.07.2004,"21171,23","21190,38","21364,45","21118,31","197,80M","-0,08%"
06.07.2004,"21188,05","21669,44","21669,44","21123,86","211,35M","-2,23%"
05.07.2004,"21670,29","21565,18","21774,62","21428,55","122,15M","0,47%"
02.07.2004,"21568,36","21348,67","21746,75","21348,67","296,50M","1,03%"
01.07.2004,"21348,67","21152,18","21394,15","21094,33","336,96M","0,94%"
30.06.2004,"21148,91","20809,07","21183,47","20733,04","261,08M","1,67%"
29.06.2004,"20800,84","20352,28","20832,98","20352,28","201,58M","2,21%"
28.06.2004,"20350,91","20750,23","20892,24","20350,91","181,79M","-1,92%"
25.06.2004,"20750,23","20708,33","20939,98","20668,62","128,17M","0,20%"
24.06.2004,"20708,33","20837,22","21068,22","20681,35","203,37M","-0,61%"
23.06.2004,"20836,11","20199,2","20836,11","20199,2","293,96M","3,15%"
22.06.2004,"20199,2","20293,04","20359,77","20069,93","139,48M","-0,46%"
21.06.2004,"20293,04","20335,61","20654,09","20274,03","243,38M","-0,20%"
18.06.2004,"20333,33","20329,96","20454,8","20076,41","130,98M","-0,01%"
17.06.2004,"20334,6","20459,75","20697,29","20202,83","247,65M","-0,61%"
16.06.2004,"20459,75","20050,1","20514,31","20006,1","519,76M","2,06%"
15.06.2004,"20047,46","19496,25","20047,46","19496,25","252,38M","2,87%"
14.06.2004,"19487,69","19833,17","19833,17","19370,88","187,83M","-1,75%"
11.06.2004,"19834,46","19864,7","19979,26","19788,95","658,88M","-0,15%"
09.06.2004,"19864,7","20269,08","20297,93","19797,45","194,76M","-2,07%"
08.06.2004,"20283,7","20446,77","20529,32","20158,54","231,85M","-0,80%"
07.06.2004,"20446,77","19825,85","20487,09","19825,85","329,80M","3,17%"
04.06.2004,"19818,73","19404,32","19901,98","19404,32","176,91M","2,16%"
03.06.2004,"19399,96","19723,31","19775,68","19332,38","189,65M","-1,61%"
02.06.2004,"19716,63","19552,64","19922,55","19552,64","249,79M","0,87%"
01.06.2004,"19545,82","19544,72",19613,"19176,53","319,75M","0,01%"
31.05.2004,"19544,67","19671,82","19769,44","19420,6","914,60M","-0,62%"
28.05.2004,"19667,38","19734,35","19990,85","19579,84","274,28M","-0,34%"
27.05.2004,"19734,35","19068,98","19763,09","19060,54","306,62M","3,49%"
26.05.2004,"19069,44","18859,52","19078,75","18737,2","258,49M","1,11%"
25.05.2004,"18859,52","18674,68","18869,04","18589,94","251,91M","1,02%"
24.05.2004,"18669,3","18287,67","18670,07","18287,67","391,88M","2,10%"
21.05.2004,"18285,49","18239,12","18386,84","18041,2","227,91M","0,25%"
20.05.2004,"18240,06","18688,01","18688,01","18228,76","302,29M","-2,40%"
19.05.2004,"18688,22","18601,61","19120,34","18601,61","351,01M","0,71%"
18.05.2004,"18556,29","18124,71","18610,24","18124,71","276,89M","2,39%"
17.05.2004,"18122,37","18608,81","18608,81","17973,14","258,22M","-2,63%"
14.05.2004,"18611,21","18420,63","18951,94","18420,63","332,08M","1,14%"
13.05.2004,"18401,76","18325,66","18619,3","17901,54","310,06M","0,42%"
12.05.2004,"18325,66","18543,39","18745,32","17885,24","336,44M","-1,14%"
11.05.2004,"18536,62","17607,33","18582,77","17607,33","542,18M","5,30%"
10.05.2004,"17604,12","18615,73","18615,73","17601,07","378,54M","-5,46%"
07.05.2004,"18620,01","19183,87","19183,87","18572,54","319,45M","-2,97%"
06.05.2004,"19190,48","20018,84","20018,84","19188,54","278,40M","-4,17%"
05.05.2004,"20026,24","20013,14","20342,1","19835,4","213,82M","0,19%"
04.05.2004,"19987,56","19708,53","20194,87","19708,53","295,16M","1,42%"
03.05.2004,"19708,58","19621,85","19777,48","19085,75","307,25M","0,52%"
30.04.2004,"19607,23","19870,76","20172,16","19508,19","410,79M","-1,30%"
29.04.2004,"19865,21","20481,45","20756,13","19675,56","376,62M","-2,97%"
28.04.2004,"20473,62","21316,64","21373,68","20473,62","441,51M","-3,95%"
27.04.2004,"21316,64","21324,02","21714,66","21253,73","269,59M","-0,03%"
26.04.2004,"21323,63","21588,32","21778,27","21286,43","209,96M","-1,24%"
23.04.2004,"21590,47","21141,61","21625,27","21141,61","340,50M","2,12%"
22.04.2004,"21141,61","21077,52","21182,03","20731,52","331,42M","0,30%"
20.04.2004,"21077,59","21626,72","21665,33","21067,96","303,93M","-2,54%"
19.04.2004,"21626,72","21772,78","21863,99","21417,42","400,15M","-0,65%"
16.04.2004,"21768,93","21726,62","21937,89","21591,96","250,13M","0,14%"
15.04.2004,"21739,46","22311,96","22311,96","21482,56","391,69M","-2,57%"
14.04.2004,"22311,96","22618,03","22618,03","22165,11","361,93M","-1,36%"
13.04.2004,"22619,62","22777,21","22994,87","22554,55","236,24M","-0,70%"
12.04.2004,"22779,62","22724,7","22970,01","22496,26","252,92M","0,24%"
08.04.2004,"22724,7","22451,21","22739,8","22307,06","254,45M","1,25%"
07.04.2004,"22443,38","23060,99","23060,99","22443,38","253,28M","-2,72%"
06.04.2004,"23071,6","23146,07","23178,84","22858,79","272,07M","-0,32%"
05.04.2004,"23146,07","22948,95","23260,41","22772,57","316,28M","0,86%"
02.04.2004,"22948,95","22649,92","23034,4","22629,33","437,23M","1,33%"
01.04.2004,"22647,07","22142,26","22769,42","22142,26","399,16M","2,28%"
31.03.2004,"22142,26","22041,88","22255,98","21872,68","389,68M","0,45%"
30.03.2004,"22042,68","21531,24","22044,51","21531,24","290,92M","2,38%"
29.03.2004,"21530,7","21544,08","21816,98","21435,47","258,38M","-0,05%"
26.03.2004,"21541,01","21001,25","21650,5","21001,25","311,33M","2,57%"
25.03.2004,"21000,38","20984,99","21323,08","20856,86","347,64M","0,07%"
24.03.2004,"20984,71","21202,17","21317,34","20833,87","359,87M","-1,04%"
23.03.2004,"21204,93","21662,84","21831,54","21204,93","370,09M","-2,11%"
22.03.2004,"21663,09","22247,78","22247,78","21569,02","158,39M","-2,68%"
19.03.2004,"22260,64","22369,86","22470,15","22217,36","292,93M","-0,49%"
18.03.2004,"22369,86","21901,26","22411,39","21678,74","341,66M","2,14%"
17.03.2004,"21900,98","21619,85","22034,18","21619,85","351,37M","1,33%"
16.03.2004,"21612,94","21234,25",21647,"21234,25","308,94M","1,79%"
15.03.2004,"21233,65","21775,85","21836,41","21162,36","304,93M","-2,49%"
12.03.2004,"21775,77","20769,64","21799,65","20769,64","342,72M","4,88%"
11.03.2004,"20763,14","21673,47","21749,99","20755,57","399,57M","-4,19%"
10.03.2004,"21670,28","22673,51","22673,51","21670,28","326,19M","-4,43%"
09.03.2004,"22673,76","22993,31","23093,65","22502,75","235,17M","-1,39%"
08.03.2004,"22993,31","22873,86","23372,87","22873,86","295,07M","0,53%"
05.03.2004,"22872,94","22397,17",22937,"22349,44","335,06M","2,14%"
04.03.2004,"22392,99","22541,5","22752,87","22255,54","347,16M","-0,70%"
03.03.2004,"22550,49","22442,42","22800,79","22191,32","305,09M","0,48%"
02.03.2004,"22442,42","22496,36","22714,45","21941,66","339,79M","-0,25%"
01.03.2004,"22498,59","21760,52","22527,74","21760,52","340,33M","3,42%"
27.02.2004,"21755,02","21455,07","21755,02","21447,59","275,45M","1,42%"
26.02.2004,"21449,61","21608,42","21608,42","21180,48","206,81M","-0,74%"
25.02.2004,"21609,23","21341,09","21732,07","21341,09","127,14M","1,28%"
20.02.2004,"21336,91","20949,21","21341,97","20091,65","433,51M","1,84%"
19.02.2004,"20950,98","21998,07","21998,07","20876,72","433,85M","-4,77%"
18.02.2004,"22000,12","22429,55","22667,59","21899,4","525,01M","-1,90%"
17.02.2004,"22426,27","22195,32","22520,13","22016,79","414,03M","1,07%"
16.02.2004,"22188,88","22504,8","22507,07","21901,09","163,74M","-1,51%"
13.02.2004,"22529,8","23067,19","23230,08","22187,59","367,40M","-2,31%"
12.02.2004,"23063,45","23197,11","23374,24","22929,49","309,59M","-0,58%"
11.02.2004,"23197,11","22172,66","23240,77","22056,82","417,59M","4,63%"
10.02.2004,"22171,49","21935,77","22215,95","21693,72","350,83M","0,96%"
09.02.2004,"21961,58","21969,68","22493,21","21852,51","373,11M","-0,03%"
06.02.2004,"21968,81","21091,68","21968,81","20597,93","381,23M","4,16%"
05.02.2004,"21091,68","21684,53","21908,83","21077,25","414,97M","-2,73%"
04.02.2004,"21684,53","22288,81","22718,28","21554,84","464,94M","-2,68%"
03.02.2004,"22280,99","21794,08","22287,15","21794,08","302,44M","2,27%"
02.02.2004,"21786,95","21841,74","21866,78","21336,03","327,36M","-0,30%"
30.01.2004,"21851,44","22384,23","22615,48","21649,3","430,57M","-2,39%"
29.01.2004,"22386,18","23849,15","23859,08","22299,8","516,61M","-6,14%"
28.01.2004,"23851,62","24226,04","24460,15","23786,77","343,42M","-1,55%"
27.01.2004,"24226,04","24354,94","24472,73","23908,25","526,96M","-0,51%"
26.01.2004,"24349,78",23471,"24349,78",23471,"383,19M","3,74%"
23.01.2004,23471,"22968,78","23514,92","22740,09","287,87M","2,19%"
22.01.2004,"22968,78","23299,22","23299,22","22681,98","347,08M","-1,43%"
21.01.2004,"23301,82","23679,72","23679,72","23213,04","319,64M","-1,59%"
20.01.2004,"23678,75","23381,95","23723,72","23381,95","271,20M","1,26%"
19.01.2004,"23385,17","23161,55","23492,82","23090,42","256,15M","1,00%"
16.01.2004,"23154,58","22964,11","23243,07","22687,05","291,15M","0,84%"
15.01.2004,"22961,7","23399,83","23399,83","22961,7","449,98M","-1,87%"
14.01.2004,"23398,64","23947,11","24009,75","22878,39","464,75M","-2,26%"
13.01.2004,"23939,63","24236,89","24518,15","23866,61","497,93M","-1,23%"
12.01.2004,"24236,98","23895,92","24323,2","23891,68","379,91M","1,34%"
09.01.2004,"23916,72","23722,31","24088,32","23710,03","503,35M","0,84%"
08.01.2004,"23716,82","23333,99","23718,43","23122,4","436,74M","1,70%"
07.01.2004,"23320,12","23576,05","23899,32","23320,12","464,08M","-1,09%"
06.01.2004,"23576,44","23531,74","23976,02","23179,79","472,38M","0,19%"
05.01.2004,"23531,74","22444,71","23531,74","22444,71","496,71M","4,84%"
02.01.2004,"22444,71","22232,53","22449,93","22208,32","136,42M","0,94%"
30.12.2003,"22236,39","22050,86","22310,27","22050,86","282,07M","0,87%"
